,name,brand,categories,date,dateSeen,doRecommend,numHelpful,rating,text,title,username,joy,neutral,surprise,disgust,sadness,anger,fear,pos,neg,vaders_neg,vaders_neu,vaders_pos,vaders_compound,roberta_neg,roberta_neu,roberta_pos
1948,Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-01-16 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,"Unfortunately we did not purchase one of these to keep for ourselves, we gave both of them away to our children at Christmas!",Great gift!,TreeGirl,0.2467794120311737,0.1567611396312713,0.3531989753246307,0.0026748054660856,0.2303187549114227,0.0072329612448811,0.0030339539516717,0.9851155877113342,0.0148843927308917,0.109,0.891,0.0,-0.4003,0.1614845097064972,0.3563104271888733,0.4822050631046295
1949,Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-01-16 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,The Amazon Echo is nothing short of amazing. A must have for anyone that listens to a lot of music and wants the ease of selecting songs!,Best money spent!,JBKICKS,0.2766009867191314,0.0757123827934265,0.6303339004516602,0.0026765898801386,0.0038107538130134,0.0077816732227802,0.0030836698133498,0.9937562942504884,0.0062437443993985,0.104,0.744,0.152,0.1078,0.0015122720506042242,0.008374039083719254,0.9901137351989746
1950,Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-01-16 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,4.0,Very excited to try this and so far so good !!!!!!,Works great,Christy,0.916035294532776,0.0329401791095733,0.0417181551456451,0.000530750141479,0.0048521566204726,0.0024858387187123,0.0014375809114426,0.988658845424652,0.0113411154597997,0.0,0.532,0.468,0.8373,0.0015603674110025167,0.005335196852684021,0.9931043982505798
1951,Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-01-16 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,4.0,Alexa works great no problems with it at all. Easy to integrate with,Great gift!!!,DaWee,0.6622326374053955,0.1393859684467315,0.1776308119297027,0.0023085493594408,0.0074467528611421,0.0093132285401225,0.0016820677556097,0.991950273513794,0.0080497059971094,0.234,0.431,0.335,0.4767,0.002309896983206272,0.010695365257561207,0.9869946837425232
1952,Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-01-16 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,Love my Alexia! Best buy this year! Love the freedom of requesting music verbally and increasing or decreasing the loudness. The kids love asking her questions and I really like getting the weather and not having to wait on the TV for the news.,Great Amazon product,Katie,0.9392700791358948,0.022957220673561,0.0288234744220972,0.0010283472947776,0.0042323153465986,0.0030884642619639,0.0006000345456413,0.993707537651062,0.0062924302183091,0.0,0.603,0.397,0.9785,0.0025614334736019373,0.010748716071248055,0.9866898059844971
1953,Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-01-16 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,We own an Echo and purchased this one for my in-laws. We really love ours. My in-laws love theirs as well. Easy to setup and use. Amazon is constantly adding capabilities. It is a great gift for a great price.,Love the Echo,MsAndi,0.8534292578697205,0.0866738185286521,0.0374031327664852,0.0025334293022751,0.014117881655693,0.0049207820557057,0.0009216314647346,0.993962824344635,0.0060371863655745,0.0,0.528,0.472,0.9794,0.0012320022797212005,0.005987614393234253,0.9927803874015808
1954,Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-01-16 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,"The Echo has been a great Christmas gift, love the music, news, weather - super easy setup and it just works right out of the box.",Best Christmas purchase,dpdon99,0.6445310711860657,0.2312347739934921,0.1018330156803131,0.0018703815294429,0.0144849205389618,0.0045626638457179,0.0014831977896392,0.9939706325531006,0.006029391195625,0.0,0.514,0.486,0.9584,0.0015900081489235163,0.007248021196573973,0.9911619424819946
1955,Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-01-16 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,4.0,Alexa works fine but has trouble wit questions that requires search on the web. I have mine connected to a Smartthings Hub and for the most part they work well together. Alexa has trouble running some of the automations.,Good but can be much better,Appletv2013,0.0044331271201372,0.8860925436019897,0.0148242488503456,0.0158863179385662,0.067253939807415,0.0074549647979438,0.004054810386151,0.9521497488021852,0.0478502288460731,0.161,0.747,0.092,-0.6187,0.15196464955806732,0.38315173983573914,0.4648836553096771
1956,Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-01-16 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,The Echo is interfaced to my home automation system which makes control of the house very easy.,The Echo is a great addition to home automation,Robert,0.2446576654911041,0.6871588826179504,0.0480401292443275,0.0040164459496736,0.0077312816865742,0.0045438399538397,0.0038517196662724,0.9909355044364928,0.0090644815936684,0.0,0.834,0.166,0.4927,0.0014526087325066328,0.014629879966378212,0.9839174747467041
1957,Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-01-16 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,"Great gift for my Mother, she loves it. She plays Music to her grand baby's",Great Gift,Prima9007,0.8927972912788391,0.0357042588293552,0.0575506575405597,0.001637450652197,0.0077800704166293,0.004024626687169,0.000505534466356,0.9905813932418824,0.0094186170026659,0.0,0.389,0.611,0.9403,0.0013409638777375221,0.010040732100605965,0.9886182546615601
1958,Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-01-16 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,4.0,"Fun item that actually helps, hands free around the house",Great assistant,Geno,0.8533782362937927,0.0958877876400947,0.0348090641200542,0.0030945325270295,0.0068826116621494,0.005077957175672,0.0008698152960278,0.9902313351631165,0.009768727235496,0.0,0.432,0.568,0.8481,0.001581347780302167,0.015659213066101074,0.9827594757080078
1959,Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-01-16 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,4.0,"Alexia was a great Christmas gift for my daughter. It does take a lot of experimentation to get Alexia to do specific tasks. Other tasks like time, weather, set an alarm are no more than basic voice commands. Would definitely recommend this product.",Better than Siri,Sanibelman,0.0510768741369247,0.9004837870597839,0.0227968860417604,0.0033447153400629,0.0061053172685205,0.0038305902853608,0.0123618589714169,0.9916975498199464,0.0083024548366665,0.086,0.638,0.276,0.8779,0.012190326116979122,0.07102716714143753,0.916782557964325
1960,Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-01-16 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,it is great. it's a lot better than hey Siri - it understands the whole families voice without any issues,it's great,maxQmoose,0.9588204622268676,0.0184475481510162,0.0160292126238346,0.0007703849696554,0.0040489044040441,0.0012402230640873,0.0006433686357922,0.9908517003059388,0.0091482494026422,0.0,0.696,0.304,0.7906,0.006513949949294329,0.02623347006738186,0.9672525525093079
1961,Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-01-16 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,Great Item...lots of fun .HAHAHAHAHAHAHHAHAHAHAHAHAHAHHAHA,Great Item,PAPPYY,0.9586395621299744,0.0123543534427881,0.0213992483913898,0.0009476200793869,0.0039777606725692,0.002204799093306,0.0004765960329677,0.9662429094314576,0.0337570197880268,0.0,0.288,0.712,0.8126,0.0033462424762547016,0.026544785127043724,0.9701089859008789
1962,Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-01-16 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,It was what I wanted for my bday... But now the wholee house wants it too!,"I love it, but the kids love it more...smh",Jae34,0.1022144183516502,0.043759636580944,0.2881465554237366,0.0051399646326899,0.5439241528511047,0.0140421092510223,0.0027731363661587,0.9858070611953736,0.0141929266974329,0.0,1.0,0.0,0.0,0.001274037640541792,0.00901960302144289,0.9897063970565796
1963,Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-01-16 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,Amazon Echo is the bee's knees. You can talk to it and stuff and it talks back and does stuff for you. I use it mostly for playing music and making grocery lists.,HOT!!! FIRE!!!,Loves2Splooge,0.01362179312855,0.1392009258270263,0.1486916691064834,0.061278760433197,0.0163159035146236,0.6069058775901794,0.0139851970598101,0.9864584803581238,0.0135415531694889,0.0,0.896,0.104,0.3612,0.008985706605017185,0.12385813146829605,0.8671562075614929
1964,Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-01-16 00:00:00+00:00,2017-09-28 00:00:00+00:00,False,0.0,1.0,Alexa answers maybe 1 out of 10 questions we ask her - she uses Bing.com and it is really bad. Her standard answer is - I don't know the answer to this question. We ask her easy questions about stats or people. We also have a Google home and it answers almost every question right.,does not perform like advertised,lovetheheat,0.0010288866469636,0.1007224321365356,0.0277011469006538,0.7600602507591248,0.0448442287743091,0.0568548738956451,0.0087881926447153,0.980684220790863,0.0193158257752656,0.069,0.878,0.053,-0.2247,0.02712426893413067,0.1663697063922882,0.8065060377120972
1965,Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-01-16 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,"Love it, it's almost perfect. Still needs some work on learning, but that will come with time. Right now it's a novelty, but who knows what's to come.",Great tool,surfaceman,0.3489473760128021,0.570732057094574,0.0544936954975128,0.0054204622283577,0.0108180148527026,0.0075723752379417,0.002016081707552,0.9936796426773072,0.0063202735036611,0.0,0.839,0.161,0.5864,0.006677050609141588,0.02826749160885811,0.965055525302887
1966,Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-01-16 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,4.0,"I'm thinking it gets smarter the more you use it. Provides good info on daily stuff; best route to work, traffic, etc. Not too good on follow up questions. Wife likes when it greats her when she gets home.",Neat gadget,Farmhand2k,0.02518798597157,0.8596422076225281,0.0290163550525903,0.0294567868113517,0.047375451773405,0.0080830957740545,0.0012381284032016,0.9855908155441284,0.0144091201946139,0.0,0.683,0.317,0.9413,0.027497805655002594,0.16429615020751953,0.8082060217857361
1967,Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-01-16 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,4.0,"I love the idea of Alexa and the next step to home automation. Alexa is fun and helpful at the same time. Updates on the weather and news as well as some facts, how to spell, etc. Sometimes it does not have an answer like ""when did NASA land on the moon""? I can control my thermostat, play all sorts of music, radio stations, control it all from my phone and more. There is a third party software company IFTTT that has appellate to allow you to accomplish much more with Alexa.",Love the idea of Alexa,timmy0,0.7752273678779602,0.1725615561008453,0.0323699526488781,0.0065515344031155,0.0076765036210417,0.0046066995710134,0.0010063995141535,0.992554485797882,0.0074455495923757,0.0,0.764,0.236,0.9709,0.0069161877036094666,0.039114810526371,0.9539690017700195
1968,Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-01-16 00:00:00+00:00,2017-09-28 00:00:00+00:00,False,0.0,3.0,"The product works fine, but you need to install a bunch of apps to use to its full potential.",Not for a beginner,beau707,0.0106900166720151,0.9510714411735536,0.0103016393259167,0.0094999223947525,0.0098099308088421,0.0043217758648097,0.0043052737601101,0.9611163139343262,0.0388836376368999,0.0,0.924,0.076,0.1027,0.027744552120566368,0.1975761204957962,0.7746793031692505
1969,Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-01-16 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,"Bought for family member, was on their Christmas list.",Great Amazing!!,ktdeserthills,0.6596876382827759,0.0402921438217163,0.2850159704685211,0.0010676080128178,0.0080533465370535,0.0044869403354823,0.0013962863013148,0.9877637028694152,0.0122362934052944,0.0,1.0,0.0,0.0,0.0015489783836528659,0.016560407355427742,0.9818906784057617
1970,Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-01-16 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,Couldn't be happier for what Alexa offers. Good Product.,Alexa is the bomb!!,Mac9,0.7259817719459534,0.0407542921602726,0.2042628526687622,0.0020089633762836,0.0129733178764581,0.0131519995629787,0.0008668085210956,0.9914592504501344,0.0085407560691237,0.219,0.552,0.229,0.032,0.003002788173034787,0.007842072285711765,0.989155113697052
