name,brand,categories,date,dateSeen,doRecommend,numHelpful,rating,text,title,username,neutral,surprise,joy,sadness,anger,fear,disgust
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-04-08 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,The product is great. The fact is there are so many things that opened up to use the unit with.,Great product! Many features,Tboys1,0.07195653021335602,0.060652922838926315,0.8577569127082825,0.0036568092182278633,0.0034946869127452374,0.0006799432449042797,0.0018020577263087034
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-04-08 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,I use echo everyday to check on weather and listen to music,Love echo,dakota,0.9146741032600403,0.03645537421107292,0.011267159134149551,0.025104526430368423,0.0049585760571062565,0.004891871474683285,0.0026484946720302105
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-04-08 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,Started with two Dots but decided buy this for the living room. Great sound and fun to use.,Love it!,Werda64,0.03767797350883484,0.016979599371552467,0.9306804537773132,0.006759298034012318,0.0047685084864497185,0.0005148797645233572,0.002619385253638029
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-04-08 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,4.0,I really enjoy the Echo and the power of Alexa. There are so many different skills that is has something for everyone and while it is used for home automation there are many things you can do with it if you don't have any other connected home devices. The only reason I give it a 4 out of 5 is that the speaker quality could be a little better for music. I competes in quality with bluetooth products in the $100-$150 range but systems like the Bose sound link mini are still superior in sound quality.,Great product to get started with home automation,Jizmirlian,0.203064426779747,0.043139271438121796,0.7375998497009277,0.006710679270327091,0.004723353777080774,0.0010300143621861935,0.003732379525899887
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-04-08 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,4.0,"Son wanted for his birthday. It has been great for music, lists and information.",Fun,Mac1,0.44135043025016785,0.056654397398233414,0.4782325327396393,0.014235046692192554,0.005319083575159311,0.0008720260229893029,0.0033364526461809874
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-04-08 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,"Initially I bought the Amazon echo to take it for a test drive. Just to see what all the hype was about. After about a week of playing with the device. I bought an Amazon echo for my bonus room, my living room, and my bedroom. I am simply amazed at what the Amazon echo can do. I am a lifetime Apple product supporter but this device here is simply the best I've seen so far. Pair the echo with a smartthings hub....then ask Alexa and its done.",Simply the best...,Ninjaron,0.02290232665836811,0.9653608202934265,0.003357802052050829,0.0012431619688868523,0.004003654234111309,0.0012422879226505756,0.0018899186979979277
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-04-08 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,This product is very impressive. Used every day ty,Exceeded my expectations,jhuckel3,0.30595287680625916,0.41533708572387695,0.23666058480739594,0.004161202814429998,0.024213680997490883,0.0049996040761470795,0.008675015531480312
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-04-16 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,"Own a few dots, needed this for office area. The speaker is amazing and you can feel the quality. Alexa is here to stay.",Simple Power,BjNicBean,0.3619641959667206,0.4874281883239746,0.13435834646224976,0.004162444267421961,0.00567572982981801,0.002292671939358115,0.00411849794909358
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-04-16 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,The Alexa unit is unique and very useful.. I would recommend this unit..,Great unit,JayRock,0.26206329464912415,0.16468274593353271,0.544869065284729,0.01326928474009037,0.00642620911821723,0.0028151804581284523,0.005874235183000565
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-04-15 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,Awesome! My cousin had one and I loved it So much that I bought one for my husband and sister. Good features and easy to use,Great Speaker,Starrz,0.04505017772316933,0.1164245679974556,0.8288196325302124,0.0038042652886360884,0.0037777554243803024,0.0008809466380625963,0.0012426367029547691
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-04-15 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,This has been one of the most valuable accessories I have purchased from Best Buy in a long time. I do encourage everyone to find a use for it,Good Accessory,VicDenor,0.6786591410636902,0.026739804074168205,0.2724740505218506,0.005785955116152763,0.008208690211176872,0.0011935245711356401,0.0069387867115437984
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-04-15 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,Product is awesome. Amazing how I ask a question and in a few seconds she has the answer.,Love it. Starts my day with weather and music.,june,0.31265565752983093,0.34085965156555176,0.3202270269393921,0.004467761609703302,0.014425085857510567,0.0011768878903239965,0.006187882740050554
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-04-15 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,This is a good product with good reviews. Would recommend,Good Product,shoPetesMart,0.4099263548851013,0.018931051716208458,0.5395183563232422,0.009434552863240242,0.007358015514910221,0.0016736321849748492,0.01315800566226244
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-04-15 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,It was easy to install. Provides amusement and entertainment every day.,worthwhile purchase. terrific device.,SunsetDrive33301,0.013991398736834526,0.020270144566893578,0.9592868685722351,0.003851566929370165,0.001309285289607942,0.0004670914204325527,0.0008234548731707036
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-04-15 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,4.0,My wife was the one who wanted this item. It unpacked easily and setup was a dream. All you need is an Amazon account to start. It responds quickly and has unlimited potential. My only gripe is that you have to look up the skills but I suppose someone will figure out how to overcome that. It is always listening and will turn up or down the volume by command. We are still having fun playing with it. PANDORA AND IHEART are the best!,Works as advertised and getting better,Scooter,0.8132370114326477,0.06456716358661652,0.07768905907869339,0.008024771697819233,0.03042529709637165,0.001247419393621385,0.004809306003153324
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-04-14 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,4.0,It's an ok product. Use it mainly for Bluetooth speaker. Get sports updates. I isn't a bad product.,Semi useful,Mark,0.6820522546768188,0.004321595653891563,0.23061658442020416,0.016791731119155884,0.014804267324507236,0.0026573697105050087,0.04875614494085312
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-04-14 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,4.0,Does well when you speak loud and clear. Easy to setup just use your phone and add the WiFi password,Great item works better than I figured.,RobertC,0.9527337551116943,0.01759982667863369,0.014606233686208725,0.0034771731588989496,0.0065385703928768635,0.0013823412591591477,0.0036620241589844227
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-04-14 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,Has great sound and base. Responds correctly to all my wuestions,Great sound,Aaron,0.8135374188423157,0.041101258248090744,0.11582443863153458,0.016472825780510902,0.005256013944745064,0.0018625324591994286,0.005945505108684301
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-04-14 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,Love it. Everything and more. Love to check the weather and play games,Love it,Missya6276,0.4893222451210022,0.0284732598811388,0.42689600586891174,0.03368509188294411,0.01488460786640644,0.001475101220421493,0.005263625644147396
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-04-14 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,Husband loves his Alexa!!! Best gift ever. Perfect,Love this product. Husband loved this gift.,Madison,0.06089892238378525,0.12206142395734787,0.7954906225204468,0.006620347499847412,0.011110901832580566,0.0007945360848680139,0.0030232099816203117
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-04-14 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,3.0,Just ask or command the machine does it...getting really lazy now LOL,fun,Miki,0.35738563537597656,0.1127789095044136,0.36857423186302185,0.13578708469867706,0.015081150457262993,0.0034762427676469088,0.006916813552379608
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-04-14 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,"I bought this for my wife's birthday, she uses it all the time, she looks up recipes, used Alexa to set timers hands free, checks weather and news she is finding new uses every day.",Like a helping hand,Hillside,0.94597989320755,0.027227802202105522,0.015564697794616222,0.0033857424277812243,0.004664604552090168,0.0008839454967528582,0.0022932766005396843
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-04-14 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,4.0,Great control of smart home devices. Pandora sounds great. Love the continuing improvements each week.,Good product!!,Bobb,0.08059318363666534,0.04897846654057503,0.85899418592453,0.006484157405793667,0.0025882478803396225,0.0005219078157097101,0.0018398568499833345
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-04-21 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,"The echo is very easy to use and get used to. The speaker is great quality, also. I love how Alexa gives me ideas,explains how to use the echo, and the emails that I get along with it are extremely helpful.","love Alexa...my new ""best friend""!",msugirl,0.03565020114183426,0.07902663201093674,0.867006242275238,0.010626833885908127,0.0053893099538981915,0.0010064183734357357,0.0012943196343258023
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-04-21 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,"I had my doubts about the utility of the echo but with amazons continuous updating of its skills, I've come to rely on it for a lot of things, even mundane tasks like my morning alarm clock. I just tell Alexa when to wake me up. Can't wait to purchase some more smart home appliances to integrate other stuff around the house.",Very happy,Erik,0.009919528849422932,0.020722737535834312,0.9623873829841614,0.004478261806070805,0.0014457611832767725,0.0005900320247747004,0.0004562895919661969
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-04-21 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,"Plays almost all the songs I have requested from pandora , some songs were only available from amazon",Sounds great,hambone,0.10144434869289398,0.11332381516695023,0.7682631611824036,0.013115279376506805,0.0021804289426654577,0.0007826767978258431,0.0008903067209757864
